"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"736","Calculando que Siguen las Lluvias...

#TraficoGT #ClimaGT https://t.co/dUUrmHrBIZ",FALSE,25,NA,2019-10-16 17:19:39,FALSE,NA,"1184519283767943173",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaxDeGuate",9,FALSE,FALSE,NA,NA
"737","RT @PublinewsGT: #AHORA Derrumbe en calzada La Paz genera #TráficoGT lento por el sector | Vía @SRamos_PN https://t.co/9suWskByKZ",FALSE,0,NA,2019-10-16 17:18:38,FALSE,NA,"1184519028485820419",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DorisHurtarte",10,TRUE,FALSE,NA,NA
"738","Sigue la Lluvia...

#TraficoGT 
#ClimaGT",FALSE,1,NA,2019-10-16 17:17:12,FALSE,NA,"1184518668933304320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaxDeGuate",0,FALSE,FALSE,NA,NA
"739","RT @alcaldiaZ10: Precaución #TraficoGT paso a desnivel Papá Francisco en Bulevar los Próceres y 27 Avenida #zona10 cerrado momentáneamente.…",FALSE,0,NA,2019-10-16 17:16:03,FALSE,NA,"1184518378066718720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tucitysemueve",4,TRUE,FALSE,NA,NA
"740","RT @alcaldiazona16: @amilcarmontejo Personal municipal de podas, continúa realizando trabajos de remoción de obstáculos en área Monjitas #z…",FALSE,0,NA,2019-10-16 17:15:58,FALSE,NA,"1184518358433259523",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tucitysemueve",4,TRUE,FALSE,NA,NA
"741","RT @alcaldiazona16: Alerta Vial 🚨
Árbol caído en entre puente Monjitas y Bulevar San Isidro #zona16 boquea paso.

Personal de Limpia y Verd…",FALSE,0,NA,2019-10-16 17:15:54,FALSE,NA,"1184518339319795712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tucitysemueve",8,TRUE,FALSE,NA,NA
"742","RT @PublinewsGT: @LesterRamirezEU #AHORA En breve se cerrará el paso en el kilómetro 12 de la ruta al El Salvador, por trabajos para talar…",FALSE,0,NA,2019-10-16 17:15:34,FALSE,NA,"1184518258260660232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MartinezPiment3",1,TRUE,FALSE,NA,NA
"743","RT @alcaldiaZ10: Precaución #TraficoGT paso a desnivel Papá Francisco en Bulevar los Próceres y 27 Avenida #zona10 cerrado momentáneamente.…",FALSE,0,NA,2019-10-16 17:15:32,FALSE,NA,"1184518250811609089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gcardona83",4,TRUE,FALSE,NA,NA
"744","RT @alcaldiaZ10: 🚨ATENCIÓN, CIERRE DE CARRETERA A EL SALVADOR CON SENTIDO A ORIENTE🚨
A los usuarios de la ruta CA-1 Oriente Carretera a El…",FALSE,0,NA,2019-10-16 17:15:31,FALSE,NA,"1184518243018518528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tucitysemueve",5,TRUE,FALSE,NA,NA
"745","#TraficoGT https://t.co/xWAh69ztyq",FALSE,0,NA,2019-10-16 17:13:45,FALSE,NA,"1184517801668759557",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonitoringGuate",0,FALSE,FALSE,NA,NA
"746","#TraficoGT https://t.co/pDlmVtlVtU",FALSE,0,NA,2019-10-16 17:13:34,FALSE,NA,"1184517753476210696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonitoringGuate",0,FALSE,FALSE,NA,NA
"747","#TraficoGT https://t.co/Z2nbCqTY9D",FALSE,0,NA,2019-10-16 17:13:13,FALSE,NA,"1184517667157356545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonitoringGuate",0,FALSE,FALSE,NA,NA
"748","SI PUEDEN NO SALGAN 
#traficogt #ClimaGT",FALSE,3,NA,2019-10-16 17:07:47,FALSE,NA,"1184516297587122180",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","marpg_4",1,FALSE,FALSE,NA,NA
"749","RT @alcaldiaZ10: Precaución #TraficoGT paso a desnivel Papá Francisco en Bulevar los Próceres y 27 Avenida #zona10 cerrado momentáneamente.…",FALSE,0,NA,2019-10-16 17:07:26,FALSE,NA,"1184516212249772032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","info502",4,TRUE,FALSE,NA,NA
"750","@LesterRamirezEU #AHORA En breve se cerrará el paso en el kilómetro 12 de la ruta al El Salvador, por trabajos para… https://t.co/KilVGkUpeh",FALSE,1,"PublinewsGT",2019-10-16 17:07:03,TRUE,"1184502943028039680","1184516114732240897","710243881409839104","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PublinewsGT",1,FALSE,FALSE,NA,NA
"751","RT @desastresgt: Km. 24 Carretera Interamericana Mixco. Pmts trabajan intentando habilitar y agilizar pasos por derrumbes. #DesastresGT #Tr…",FALSE,0,NA,2019-10-16 17:04:48,FALSE,NA,"1184515546257285120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","info502",3,TRUE,FALSE,NA,NA
"752","RT @Guatevision_tv: #Ahora | Árbol bloquea el #TráficoGT en km 91 carretera antigua que conduce de Masagua hacia Puerto San José, #Escuintl…",FALSE,0,NA,2019-10-16 17:02:31,FALSE,NA,"1184514974963720194",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrisMuralles",5,TRUE,FALSE,NA,NA
"753","RT @amilcarmontejo: Picop impacta contra parabus en construcción de @TransmetroGuate sobre Periférico 14 calle #TransitoGT zona 7.

Informa…",FALSE,0,NA,2019-10-16 16:59:25,FALSE,NA,"1184514191530582017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnn_yj19",10,TRUE,FALSE,NA,NA
"754","Precaución #TraficoGT paso a desnivel Papá Francisco en Bulevar los Próceres y 27 Avenida #zona10 cerrado momentáne… https://t.co/vdOzWMPn6o",FALSE,4,NA,2019-10-16 16:59:06,TRUE,NA,"1184514113826897921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alcaldiaZ10",4,FALSE,FALSE,NA,NA
"755","RT @amilcarmontejo: Bloqueado.

Árbol cayó en conexión vial entre puente Monjitas y antiguo destacamento militar en bulevar Acatan #Transit…",FALSE,0,NA,2019-10-16 16:58:57,FALSE,NA,"1184514074681528320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnn_yj19",26,TRUE,FALSE,NA,NA
"756","RT @amilcarmontejo: ABRA TUIT.

Precaución por corto circuito en poste y cableado eléctrico de la 35 avenida ""A"" 27 calle #TransitoGT zona…",FALSE,0,NA,2019-10-16 16:58:32,FALSE,NA,"1184513969639378944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnn_yj19",13,TRUE,FALSE,NA,NA
"757","RT @Guatevision_tv: #ClimaGT | Cierre de carretera hacia El Salvador. @scpmuni  recomienda rutas alternas.
#TráficoGT https://t.co/sGAcG18D…",FALSE,0,NA,2019-10-16 16:58:26,FALSE,NA,"1184513944519614464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Katheriine_Eu",8,TRUE,FALSE,NA,NA
"758","RT @Guatevision_tv: #ClimaGT | Cierre de carretera hacia El Salvador. @scpmuni  recomienda rutas alternas.
#TráficoGT https://t.co/sGAcG18D…",FALSE,0,NA,2019-10-16 16:54:42,FALSE,NA,"1184513006278975489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","salvadt",8,TRUE,FALSE,NA,NA
"759","RT @prensa_libre: #ClimaGT | @scpmuni informa que cerrarán la carretera hacia El Salvador, y recomienda rutas alternas.
#TráficoGT 
► https…",FALSE,0,NA,2019-10-16 16:54:10,FALSE,NA,"1184512870165471232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mar1oxz5",6,TRUE,FALSE,NA,NA
"760","RT @prensa_libre: #ClimaGT | @scpmuni informa que cerrarán la carretera hacia El Salvador, y recomienda rutas alternas.
#TráficoGT 
► https…",FALSE,0,NA,2019-10-16 16:53:41,FALSE,NA,"1184512750988550144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martchester",6,TRUE,FALSE,NA,NA
"761","RT @avec_tats: Y hoy cómo en todas las quincenas. #TraficoGT #Guatemala https://t.co/eFEEZW452a",FALSE,0,NA,2019-10-16 16:53:13,FALSE,NA,"1184512632021229569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lmancarm",106,TRUE,FALSE,NA,NA
"762","RT @EmisorasUnidas: #EULluvias 🌧 Derrumbe en calzada La Paz genera #TráficoGT lento en el sector.
Vía @SRamos_PN https://t.co/v9hL6LJUuy",FALSE,0,NA,2019-10-16 16:53:03,FALSE,NA,"1184512591726551043",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mk_cycle",14,TRUE,FALSE,NA,NA
"763","RT @Martalidiagt: Estimado @amilcarmontejo yo sé que mucho molesto pero de verdad le suplico tomar acciones con el tiempo del ""semáforo hum…",FALSE,0,NA,2019-10-16 16:50:55,FALSE,NA,"1184512052695617536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","todoporlafamily",1,TRUE,FALSE,NA,NA
"764","RT @Guatevision_tv: #ClimaGT | Cierre de carretera hacia El Salvador. @scpmuni  recomienda rutas alternas.
#TráficoGT https://t.co/sGAcG18D…",FALSE,0,NA,2019-10-16 16:49:12,FALSE,NA,"1184511623773319168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","josemanuel_mc",8,TRUE,FALSE,NA,NA
"765","Mientras tanto en zona 10 y 14... 
🌧️☔

#ClimaGT #LluviaGT #TraficoGT https://t.co/cyh4x7GErv",FALSE,7,NA,2019-10-16 16:48:38,FALSE,NA,"1184511478986170373",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarSer88",0,FALSE,FALSE,NA,NA
"766","RT @desastresgt: Km. 12 Carretera a El Salvador en dirección a Oriente, a partir de las 11 horas se realizará cierre total para cortar árbo…",FALSE,0,NA,2019-10-16 16:48:05,FALSE,NA,"1184511342289543168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NandoSportsNews",1,TRUE,FALSE,NA,NA
"767","#TraficoGT https://t.co/xL7s2IdOYB",FALSE,0,NA,2019-10-16 16:47:29,FALSE,NA,"1184511190845837315",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rcastilla2",0,FALSE,FALSE,NA,NA
"768","RT @prensa_libre: #ClimaGT | @scpmuni informa que cerrarán la carretera hacia El Salvador, y recomienda rutas alternas.
#TráficoGT 
► https…",FALSE,0,NA,2019-10-16 16:47:17,FALSE,NA,"1184511140698693638",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Allhamia",6,TRUE,FALSE,NA,NA
"769","RT @prensa_libre: #Ahora | Árbol bloquea el #TráficoGT en km 91 carretera antigua que conduce de Masagua hacia Puerto San José, #Escuintla.…",FALSE,0,NA,2019-10-16 16:47:06,FALSE,NA,"1184511092053217281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anir150710",4,TRUE,FALSE,NA,NA
"770","RT @alcaldiaZ10: Precaución #TraficoGT, fuerte lluvia en #zona10 y varios sectores de la ciudad capital 

Encienda sus luces y guarde una d…",FALSE,0,NA,2019-10-16 16:46:52,FALSE,NA,"1184511033114796032",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EdgarAC89",2,TRUE,FALSE,NA,NA
"771","RT @alcaldiaZ10: 🚨ATENCIÓN, CIERRE DE CARRETERA A EL SALVADOR CON SENTIDO A ORIENTE🚨
A los usuarios de la ruta CA-1 Oriente Carretera a El…",FALSE,0,NA,2019-10-16 16:45:39,FALSE,NA,"1184510730554527750",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","elpollogt",5,TRUE,FALSE,NA,NA
"772","RT @PublinewsGT: #AHORA Derrumbe en calzada La Paz genera #TráficoGT lento por el sector | Vía @SRamos_PN https://t.co/9suWskByKZ",FALSE,0,NA,2019-10-16 16:45:33,FALSE,NA,"1184510701395681281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bonnie_batres",10,TRUE,FALSE,NA,NA
"773","RT @amilcarmontejo: ABRA TUIT.

Precaución por corto circuito en poste y cableado eléctrico de la 35 avenida ""A"" 27 calle #TransitoGT zona…",FALSE,0,NA,2019-10-16 16:43:20,FALSE,NA,"1184510145721708549",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Allanc780",13,TRUE,FALSE,NA,NA
"774","RT @Guatevision_tv: #ClimaGT | Cierre de carretera hacia El Salvador. @scpmuni  recomienda rutas alternas.
#TráficoGT https://t.co/sGAcG18D…",FALSE,0,NA,2019-10-16 16:42:11,FALSE,NA,"1184509855987654656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","georgebc64",8,TRUE,FALSE,NA,NA
"775","RT @eltraficogt: Tomar en cuenta. Cierre en Km.12 carr a el salvador. Muxbal. Pulte. Villa Canales a Colmenas. Si puede no salga. Alejese d…",FALSE,0,NA,2019-10-16 16:41:41,FALSE,NA,"1184509729407717378",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarioCPer20",10,TRUE,FALSE,NA,NA
"776","RT @Guatevision_tv: #ClimaGT | Cierre de carretera hacia El Salvador. @scpmuni  recomienda rutas alternas.
#TráficoGT https://t.co/sGAcG18D…",FALSE,0,NA,2019-10-16 16:41:15,FALSE,NA,"1184509622348124160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GogoEmmy",8,TRUE,FALSE,NA,NA
"777","RT @EmisorasUnidas: #EULluvias 🌧 Derrumbe en calzada La Paz genera #TráficoGT lento en el sector.
Vía @SRamos_PN https://t.co/v9hL6LJUuy",FALSE,0,NA,2019-10-16 16:40:21,FALSE,NA,"1184509393607561216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LotydeGuatemala",14,TRUE,FALSE,NA,NA
"778","🚨ATENCIÓN, CIERRE DE CARRETERA A EL SALVADOR CON SENTIDO A ORIENTE🚨
A los usuarios de la ruta CA-1 Oriente Carreter… https://t.co/eI0tz2YD6N",FALSE,7,NA,2019-10-16 16:39:40,TRUE,NA,"1184509221783650304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alcaldiaZ10",5,FALSE,FALSE,NA,NA
"779","RT @prensa_libre: #ClimaGT | @scpmuni informa que cerrarán la carretera hacia El Salvador, y recomienda rutas alternas.
#TráficoGT 
► https…",FALSE,0,NA,2019-10-16 16:39:22,FALSE,NA,"1184509145535471616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","castilloreyna",6,TRUE,FALSE,NA,NA
"780","RT @Guatevision_tv: #ClimaGT | Cierre de carretera hacia El Salvador. @scpmuni  recomienda rutas alternas.
#TráficoGT https://t.co/sGAcG18D…",FALSE,0,NA,2019-10-16 16:38:58,FALSE,NA,"1184509047585812480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GDgamas",8,TRUE,FALSE,NA,NA
"781","#ClimaGT  A las 11 horas la @scpmuni @PMTSCP cerrará totalmente el kilómetro 12 de carretera a El Salvador para der… https://t.co/rsDhM6LjHt",FALSE,0,NA,2019-10-16 16:38:40,TRUE,NA,"1184508970318336000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PocasangreHenry",0,FALSE,FALSE,NA,NA
"782","RT @Guatevision_tv: #ClimaGT | Cierre de carretera hacia El Salvador. @scpmuni  recomienda rutas alternas.
#TráficoGT https://t.co/sGAcG18D…",FALSE,0,NA,2019-10-16 16:38:29,FALSE,NA,"1184508925951074306",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NapoleonCampos",8,TRUE,FALSE,NA,NA
"783","RT @Guatevision_tv: #ClimaGT | Cierre de carretera hacia El Salvador. @scpmuni  recomienda rutas alternas.
#TráficoGT https://t.co/sGAcG18D…",FALSE,0,NA,2019-10-16 16:38:15,FALSE,NA,"1184508865779589120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoeCoolPink",8,TRUE,FALSE,NA,NA
"784","Basta ver la cantidad de vehículos que pasan todavía después que el semáforo se ha puesto en rojo para darse cuenta… https://t.co/OHNYGU9MZi",FALSE,0,NA,2019-10-16 16:38:02,TRUE,NA,"1184508813313036294",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julio_ecs",0,FALSE,FALSE,NA,NA
"785","#ClimaGT | Cierre de carretera hacia El Salvador. @scpmuni  recomienda rutas alternas.
#TráficoGT https://t.co/sGAcG18DuB",FALSE,7,NA,2019-10-16 16:34:58,FALSE,NA,"1184508039816273921",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",8,FALSE,FALSE,NA,NA
"786","#ClimaGT | @scpmuni informa que cerrarán la carretera hacia El Salvador, y recomienda rutas alternas.
#TráficoGT 
►… https://t.co/yntht5YyNE",FALSE,7,NA,2019-10-16 16:34:30,TRUE,NA,"1184507921348079618",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",6,FALSE,FALSE,NA,NA
"787","Km. 12 Carretera a El Salvador en dirección a Oriente, a partir de las 11 horas se realizará cierre total para cort… https://t.co/4PwVacd8z9",FALSE,1,NA,2019-10-16 16:31:14,TRUE,NA,"1184507100686368768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desastresgt",1,FALSE,FALSE,NA,NA
"788","Lo que más me molesta del #TraficoGT no es el tiempo, es la imprudencia de la gente que tira el carro y acelera cua… https://t.co/DlgDHtMVyd",FALSE,2,NA,2019-10-16 16:30:06,TRUE,NA,"1184506815406624768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ragekcarol",0,FALSE,FALSE,NA,NA
"789","RT @alcaldiaZ10: Precaución #TraficoGT, fuerte lluvia en #zona10 y varios sectores de la ciudad capital 

Encienda sus luces y guarde una d…",FALSE,0,NA,2019-10-16 16:29:19,FALSE,NA,"1184506619675197440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanaDuaneCraft1",2,TRUE,FALSE,NA,NA
"790","RT @eltraficogt: Tomar en cuenta. Cierre en Km.12 carr a el salvador. Muxbal. Pulte. Villa Canales a Colmenas. Si puede no salga. Alejese d…",FALSE,0,NA,2019-10-16 16:28:11,FALSE,NA,"1184506332382203904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","aura_renee",10,TRUE,FALSE,NA,NA
"791","RT @PublinewsGT: #AHORA A las 11:00 horas estará cerrado el paso en el kilómetro 12 de la ruta a El Salvador por trabajos para talar un árb…",FALSE,0,NA,2019-10-16 16:26:34,FALSE,NA,"1184505925400498176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Centsecsa",5,TRUE,FALSE,NA,NA
"792","RT @eltraficogt: Tomar en cuenta. Cierre en Km.12 carr a el salvador. Muxbal. Pulte. Villa Canales a Colmenas. Si puede no salga. Alejese d…",FALSE,0,NA,2019-10-16 16:25:50,FALSE,NA,"1184505739978694659",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LotydeGuatemala",10,TRUE,FALSE,NA,NA
"793","RT @eltraficogt: Tomar en cuenta. Cierre en Km.12 carr a el salvador. Muxbal. Pulte. Villa Canales a Colmenas. Si puede no salga. Alejese d…",FALSE,0,NA,2019-10-16 16:25:10,FALSE,NA,"1184505575587143680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vhcb",10,TRUE,FALSE,NA,NA
"794","Ya terminé pero me rehusó a irme a meter al #TraficoGT https://t.co/ONbNpIcRwG",FALSE,0,NA,2019-10-16 16:22:44,FALSE,NA,"1184504960047816704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rodtmz",0,FALSE,FALSE,NA,NA
"795","Tomar en cuenta. Cierre en Km.12 carr a el salvador. Muxbal. Pulte. Villa Canales a Colmenas. Si puede no salga. Al… https://t.co/kUuupNDRay",FALSE,12,NA,2019-10-16 16:20:37,TRUE,NA,"1184504430806405125",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eltraficogt",10,FALSE,FALSE,NA,NA
"796","RT @Guatevision_tv: #Ahora | Árbol bloquea el #TráficoGT en km 91 carretera antigua que conduce de Masagua hacia Puerto San José, #Escuintl…",FALSE,0,NA,2019-10-16 16:19:16,FALSE,NA,"1184504089088069632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GogoEmmy",5,TRUE,FALSE,NA,NA
"797","RT @PublinewsGT: #AHORA A las 11:00 horas estará cerrado el paso en el kilómetro 12 de la ruta a El Salvador por trabajos para talar un árb…",FALSE,0,NA,2019-10-16 16:18:59,FALSE,NA,"1184504017361297414",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TopGunL300",5,TRUE,FALSE,NA,NA
"798","RT @desastresgt: SOLOLA, ruta interamericana CA1 en jurisdicción del departamento del km 116.5 al 170 se reportan 14 derrumbes entre leves,…",FALSE,0,NA,2019-10-16 16:15:58,FALSE,NA,"1184503258242584576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fatiguirola",1,TRUE,FALSE,NA,NA
"799","RT @PublinewsGT: #AHORA A las 11:00 horas estará cerrado el paso en el kilómetro 12 de la ruta a El Salvador por trabajos para talar un árb…",FALSE,0,NA,2019-10-16 16:15:11,FALSE,NA,"1184503062657949696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariaGoPalomo",5,TRUE,FALSE,NA,NA
"800","Precaución #TraficoGT, fuerte lluvia en #zona10 y varios sectores de la ciudad capital 

Encienda sus luces y guard… https://t.co/A2TUNK0ZZ2",FALSE,2,NA,2019-10-16 16:14:59,TRUE,NA,"1184503010321453056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alcaldiaZ10",2,FALSE,FALSE,NA,NA
"801","#AHORA A las 11:00 horas estará cerrado el paso en el kilómetro 12 de la ruta a El Salvador por trabajos para talar… https://t.co/WG6X1z3BB5",FALSE,2,NA,2019-10-16 16:14:43,TRUE,NA,"1184502943028039680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PublinewsGT",5,FALSE,FALSE,NA,NA
"802","Km. 24 Carretera Interamericana Mixco. Pmts trabajan intentando habilitar y agilizar pasos por derrumbes.… https://t.co/4t4RVqPGd4",FALSE,3,NA,2019-10-16 16:13:58,TRUE,NA,"1184502753999097856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","desastresgt",3,FALSE,FALSE,NA,NA
"803","RT @desastresgt: Continúa ingreso de humedad las próximas 48 horas. Prudencia. #DesastresGT #TransitoGT #TraficoGT #LluviaGT #InundacionesG…",FALSE,0,NA,2019-10-16 16:11:56,FALSE,NA,"1184502241480335360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RosettRuano",1,TRUE,FALSE,NA,NA
"804","RT @TCA_UNIDOS: Guatemala 🇬🇹
#PrecauciónVial Ciudad Capital
 Colisión.7 avenida 1 calle #TransitoGT zona 9. Se iniciaron maniobras para hab…",FALSE,0,NA,2019-10-16 16:07:42,FALSE,NA,"1184501177641246720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lis_sare",1,TRUE,FALSE,NA,NA
"805","RT @PublinewsGT: #AHORA Derrumbe en calzada La Paz genera #TráficoGT lento por el sector | Vía @SRamos_PN https://t.co/9suWskByKZ",FALSE,0,NA,2019-10-16 16:05:05,FALSE,NA,"1184500518183473156",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","castilloreyna",10,TRUE,FALSE,NA,NA
"806","RT @EmisorasUnidas: #EULluvias 🌧 Derrumbe en calzada La Paz genera #TráficoGT lento en el sector.
Vía @SRamos_PN https://t.co/v9hL6LJUuy",FALSE,0,NA,2019-10-16 16:03:21,FALSE,NA,"1184500083716448256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joclo21",14,TRUE,FALSE,NA,NA
"807","RT @Guatevision_tv: #Ahora | Árbol bloquea el #TráficoGT en km 91 carretera antigua que conduce de Masagua hacia Puerto San José, #Escuintl…",FALSE,0,NA,2019-10-16 16:02:52,FALSE,NA,"1184499963600035840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mar1oxz5",5,TRUE,FALSE,NA,NA
"808","RT @republicagt: #TransitoGT | Ten cuidado si transitas por la ruta Interamericana, se reportan algunos derrumbes, #PMT trabaja para retira…",FALSE,0,NA,2019-10-16 16:02:45,FALSE,NA,"1184499932507627523",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lis_sare",9,TRUE,FALSE,NA,NA
"809","RT @EmisorasUnidas: #EULluvias 🌧 Derrumbe en calzada La Paz genera #TráficoGT lento en el sector.
Vía @SRamos_PN https://t.co/v9hL6LJUuy",FALSE,0,NA,2019-10-16 16:02:02,FALSE,NA,"1184499752517459969",NA,"<a href=""https://noticiasguatemala2.com"" rel=""nofollow"">Pota APP</a>","NoticiasGT_",14,TRUE,FALSE,NA,NA
"810","RT @EmisorasUnidas: #EULluvias 🌧 Derrumbe en calzada La Paz genera #TráficoGT lento en el sector.
Vía @SRamos_PN https://t.co/v9hL6LJUuy",FALSE,0,NA,2019-10-16 15:58:46,FALSE,NA,"1184498931885137920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wendyGL_",14,TRUE,FALSE,NA,NA
"811","RT @EmisorasUnidas: #EULluvias 🌧 Derrumbe en calzada La Paz genera #TráficoGT lento en el sector.
Vía @SRamos_PN https://t.co/v9hL6LJUuy",FALSE,0,NA,2019-10-16 15:58:22,FALSE,NA,"1184498829455966208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","michelaguirre_",14,TRUE,FALSE,NA,NA
